region,comuna,titulo,fecha,bajada,link,medio,label,score
Tarapacá,Pozo Almonte,"Alcalde Godoy presionó para autorizar ampliación de Cosayach, pero tendría conflicto de intereses",2023-12-22,"Nuevamente, luego de dos años, el alcalde de Pozo Almonte Richard Godoy está en el ojo del huracán, ahora por presiones que habría ejercido",https://elsoldeiquique.cl/alcalde-godoy-presiono-para-autorizar-ampliacion-de-cosayach-pero-tendria-conflicto-de-intereses/,El Sol de Iquique,conflicto,0.8204047679901123
Antofagasta,Antofagasta,Conflicto ambiental en Antofagasta: Prohibición de ramadas en Humedal La Chimba abre debate sobre el Río Claro en Talca,2024-09-12,La resolución abre el debate sobre la realización de este tipo de actividades que son una amenaza para el ecosistema de los humedales.hace 2 meses,https://www.diarioelcentro.cl/2024/09/12/conflicto-ambiental-en-antofagasta-prohibicion-de-ramadas-en-humedal-la-chimba-abre-debate-sobre-el-rio-claro-en-talca/,Diario El Centro,conflicto,0.9079406261444092
Antofagasta,Antofagasta,INDH abordó los conflictos medioambientales que enfrentan las mujeres indígenas del norte,2024-10-21,"Es la primera vez que el INDH organiza un encuentro de este tipo, lo que hizo posible que mujeres de Arica y Parinacota, Tarapacá,",https://www.indh.cl/indh-abordo-los-conflictos-medioambientales-que-enfrentan-las-mujeres-indigenas-del-norte/,Instituto Nacional de Derechos Humanos (INDH),conflicto,0.7453917264938354
Antofagasta,Antofagasta,Tribunal Ambiental de Antofagasta condena a Engie por daño ambiental en Zona Franca de Iquique,2024-08-12,"El tribunal ordenó a la empresa eléctrica realizar un proceso de remediación ambiental en el sitio, que incluye la aplicación de técnicas de",https://www.latercera.com/pulso/noticia/tribunal-ambiental-de-antofagasta-condeno-a-engie-por-dano-ambiental-en-zona-franca-de-iquique/FCUNYSHCNBB7TBYOML4PQ6NKX4/,La Tercera,conflicto,0.5824679732322693
Antofagasta,Antofagasta,Conflicto Ambiental en el Salar de Surire: Tribunal ratifica paralización de Quiborax,2024-10-16,Compartir. El sindicato de Quiborax y los transportistas externos han expresado su preocupación por la incertidumbre laboral que genera la,https://www.reporteminero.cl/noticia/noticias/2024/10/tribunal-ratifica-paralizacion-quiborax,Reporte Minero,conflicto,0.8661980628967285
Antofagasta,Antofagasta,Humedal en riesgo y contratos dudosos: Las claves para entender el conflicto de las ramadas en Antofagasta a un mes de Fiestas Patrias,2024-08-20,"Por qué el alcalde Jonathan Velásquez insiste en la instalación de ramadas cerca del Humedal Aguada La Chimba, beneficiando a dos",https://www.diarioantofagasta.cl/regional/antofagasta/196487/humedal-en-riesgo-y-contratos-dudosos-las-claves-para-entender-el-conflicto-de-las-ramadas-en-antofagasta-a-un-mes-de-fiestas-patrias/,El Diario de Antofagasta,conflicto,0.8352953791618347
Antofagasta,Antofagasta,El mapa de los conflictos socioambientales de la región de Antofagasta,2024-02-26,"Aunque el Instituto Nacional de Derechos Humanos (INDH) apenas consigna 9 situaciones y solo en 4 comunas de nuestra región,",https://regionalista.cl/2022/03/el-mapa-de-los-conflictos-socioambientales-de-la-region-de-antofagasta/,Regionalista.cl,conflicto,0.8464388847351074
Antofagasta,Antofagasta,"Basura, mala calidad del aire y el agua son los mayores problemas ambientales en Antofagasta",2018-03-17,"Según la Encuesta Nacional de Medioambiente, la zona está entre las cinco regiones del país que menos recicla.hace 80 meses",https://www.soychile.cl/Antofagasta/Sociedad/2018/02/25/518655/Basura-mala-calidad-del-aire-y-el-agua-son-los-mayores-problemas-ambientales-en-Antofagasta.aspx,soychile.cl,conflicto,0.7652722597122192
Antofagasta,Antofagasta,Puertos del norte en conflicto con sus bahías: Coquimbo con pescadores y Antofagasta con vecinos,2024-08-06,"En los últimos días, el Consejo Regional de Antofagasta rechazó una propuesta para acopiar carga peligrosa en el puerto de la ciudad,",https://eldesconcierto.cl/2024/08/06/puertos-del-norte-en-conflicto-con-sus-bahias-coquimbo-con-pescadores-y-antofagasta-con-vecinos,El Desconcierto,conflicto,0.9319711923599244
Antofagasta,Antofagasta,El enemigo silencioso de Antofagasta,2014-09-29,"La exposición a los tóxicos ambientales puede ser aguda o crónica y ocurrir en períodos especiales de la vida, como el embrionario o fetal",https://www.savalnet.cl/mundo-medico/reportajes/el-enemigo-silencioso-de-antofagasta.html,SAVALnet,conflicto,0.8846762776374817
Antofagasta,Antofagasta,"Nicolás Zanetta-Colombo: ""Las concentraciones de arsénico en Alto El Loa requieren una intervención urgente""",2024-04-13,Dos estudios revelan el aumento significativo de exposición a metales tóxicos en el norte del país producto del auge de la minería.hace 7 meses,https://radio.uchile.cl/2024/04/13/nicolas-zanetta-colombo-las-concentraciones-de-arsenico-en-alto-el-loa-requieren-una-intervencion-urgente/,Radio Universidad de Chile,conflicto,0.7141819000244141
Antofagasta,Antofagasta,Puerto de Antofagasta: Un dispositivo urbano que intoxica,2018-06-18,"La productividad no necesariamente mejora la vida de las personas. Así lo muestra de manera trágica la segunda región de Chile, que genera",https://www.ciperchile.cl/2018/06/18/puerto-de-antofagasta-un-dispositivo-urbano-que-intoxica/,- CIPER Chile,conflicto,0.56349778175354
Antofagasta,Antofagasta,Corte Suprema paraliza nominación de ministros para el nuevo Tribunal Ambiental de Antofagasta,2014-06-20,"De acuerdo al diseño original, el Tribunal Ambiental de Antofagasta, debería estar cumpliendo un año de funcionamiento. El nuevo tribunal",https://www.ciperchile.cl/2014/06/20/corte-suprema-paraliza-nominacion-de-ministros-para-el-nuevo-tribunal-ambiental-de-antofagasta/,- CIPER Chile,conflicto,0.6154468059539795
Antofagasta,Antofagasta,¿Un nuevo Quintero?: Mejillones se pone en pie de guerra contra la contaminación industrial,2018-09-07,El último derrame de hidrocarburos en el muelle de la planta Copec colmó la paciencia de los habitantes de esta comuna al norte de la región,https://www.elmostrador.cl/noticias/pais/2018/09/07/un-nuevo-quintero-mejillones-se-pone-en-pie-de-guerra-contra-la-contaminacion-industrial/,El Mostrador,conflicto,0.956502079963684
Antofagasta,Antofagasta,Diputado Jaime Araya: “Ministerio de Medio Ambiente no ha cumplido con los conflictos socioambientales abiertos en Antofagasta y Calama”,2023-11-20,MMA sufrió un duro golpe en la Cámara de Diputados al rechazarse la partida completa de financiamiento para el 2024.hace 12 meses,https://www.soychile.cl/antofagasta/sociedad/2023/11/17/836074/jaime.html,SoyChile.cl,conflicto,0.6553719639778137
Antofagasta,Antofagasta,SEA inicia sumario por filtraciones tras remoción del director de Antofagasta por millonario proyecto de Colbún,2024-10-28,Siguen los problemas en el Servicio de Evaluación Ambiental (SEA). La directora regional en Biobío citó al abogado Simón Sánchez para,https://www.latercera.com/pulso-pm/noticia/sea-inicia-sumario-por-filtraciones-tras-remocion-del-director-de-antofagasta-por-millonario-proyecto-de-colbun/OPNU3DZLKZC6PKVJMSIABSGLOI/,La Tercera,conflicto,0.6081053614616394
Antofagasta,Antofagasta,Emergencia Ambiental en Antofagasta revive discusión por vertedero ilegal en La Chimba,2022-06-13,Las quemas ilegales en el vertedero La Chimba no son novedad en la ciudad de Antofagasta. La comunidad exige respeto y justicia.hace 29 meses,https://radiojgm.uchile.cl/emergencia-ambiental-en-antofagasta-revive-discusion-por-vertedero-ilegal-en-la-chimba/,Radio JGM,conflicto,0.8115783333778381
Antofagasta,Antofagasta,Antofagasta: Corte prohíbe realización de las ramadas en las inmediaciones del humedal La Chimba,2024-09-11,"La Corte de Apelaciones de Antofagasta decidió prohibir fondas y ramadas en las inmediaciones del Humedal La Chimba, en el sector norte de",https://www.timeline.cl/antofagasta-corte-prohibe-realizacion-de-las-ramadas-en-las-inmediaciones-del-humedal-la-chimba/,Timeline.cl,conflicto,0.8548962473869324
Antofagasta,Antofagasta,Cementos Bío Bío arriesga millonaria multa por incumplimientos ambientales en planta de Antofagasta,2024-05-27,"De acuerdo con la SMA, la empresa enfrenta una multa de hasta 5.000 Unidades Tributarias Anuales (UTA), equivalentes a $3.946 millones.hace 5 meses",https://www.biobiochile.cl/noticias/economia/negocios-y-empresas/2024/05/27/cementos-bio-bio-arriesga-millonaria-multa-por-incumplimientos-ambientales-en-planta-de-antofagasta.shtml,BioBioChile,conflicto,0.6261369585990906
Antofagasta,Antofagasta,Minera Lomas Bayas enfrenta cargos por la disminución de ejemplares de la Ranita del Loa en Antofagasta,2022-05-24,"La Dirección General de Aguas (DGA) presentó una denuncia a la Superintendencia del Medio Ambiente (SMA) en contra de la minera Lomas Bayas,",https://radiojgm.uchile.cl/minera-lomas-bayas-enfrenta-cargos-por-la-disminucion-de-ejemplares-de-la-ranita-del-loa-en-antofagasta/,Radio JGM,conflicto,0.599938154220581
Antofagasta,Antofagasta,"La silenciosa devastación de los cactus en Antofagasta: denuncias, casos sin resolver y una costosa deuda ambiental",2020-09-24,"Si bien los cactus son de crítica relevancia para ecosistemas como el desierto de Atacama, están bajo constante amenaza.hace 49 meses",https://laderasur.com/articulo/la-silenciosa-devastacion-de-los-cactus-en-antofagasta-denuncias-casos-sin-resolver-y-una-costosa-deuda-ambiental/,Ladera Sur,conflicto,0.9724255800247192
Antofagasta,Antofagasta,Situación ambiental actual y sus conflictos,2019-09-17,"En la sexta entrega de los Podcast de la Izquierda Diario se aborda la actual crisis medioambiental en Chile, Latinoamérica y el Mundo.hace 62 meses",https://www.laizquierdadiario.cl/Situacion-ambiental-actual-y-sus-conflictos,La Izquierda Diario Chile,conflicto,0.8564947247505188
Antofagasta,Antofagasta,Problemas medioambientales que han provocado empresas mineras en Chile,2019-10-18,"En pleno contexto de debate medioambiental, a nivel internacional y nacional, hacemos una recopilación de algunos casos emblemáticos de",https://www.laizquierdadiario.cl/NO-SUBIR-Problemas-medioambientales-que-han-provocado-empresas-mineras-en-Chile,La Izquierda Diario Chile,conflicto,0.8582948446273804
Antofagasta,Antofagasta,"""Deje de mentir alcalde"": Dura polémica por nueva quema ilegal de basura y nube tóxica en ex vertedero de Antofagasta",2023-11-21,La problemática ambiental en el sector norte de Antofagasta persiste a pesar de que la justicia ordenó al municipio resolver la situación y,https://www.diarioantofagasta.cl/regional/antofagasta/186038/deje-de-mentir-alcalde-dura-polemica-por-nueva-quema-ilegal-de-basura-y-nube-toxica-en-ex-vertedero-de-antofagasta/,El Diario de Antofagasta,conflicto,0.9628946781158448
Antofagasta,Antofagasta,No a Comahue: Por un movimiento medioambiental independiente del Gobierno,2023-04-21,"El gobierno de Boric se han mantenido apegados al modelo extractivista, en especial en la región de Antofagasta.hace 19 meses",https://www.laizquierdadiario.cl/No-a-Comahue-Por-un-movimiento-medioambiental-independiente-del-Gobierno,La Izquierda Diario Chile,conflicto,0.5005216598510742
Antofagasta,Antofagasta,El mundo al revés: Jean Paul Luksic dictó charla ambiental en Antofagasta,2024-02-27,"En medio del debate sobre los graves efectos de la contaminación en distintas comunas de Chile, producto de las actividades industriales,",https://regionalista.cl/2018/09/el-mundo-al-reves-jean-paul-luksic-dicto-charla-ambiental-en-antofagasta/,Regionalista.cl,conflicto,0.5276110172271729
Antofagasta,Antofagasta,El mea culpa de Jean-Paul Luksic en temas ambientales: «Muchas veces hemos llegado tarde»,2018-08-30,El Presidente del Directorio de Antofagasta PLC reconoció el desafío que hoy enfrentan las empresas para pasar de una competencia por el,https://www.elmostrador.cl/mercados/2018/08/30/el-mea-culpa-de-jean-paul-luksic-en-temas-ambientales-muchas-veces-hemos-llegado-tarde/,El Mostrador,conflicto,0.8115342259407043
Antofagasta,Antofagasta,Tribunales Ambientales: Institucionalidad amenazada por el poder y el lobby,2016-09-29,"A pesar de existir a lo largo del país una serie de conflictos ambientales entre comunidades y grupos económicos, aun no se constituyen",https://www.elciudadano.com/medio-ambiente/tribunales-ambientales-institucionalidad-amenazada-por-el-poder-y-el-lobby/09/29/,elciudadano.com,conflicto,0.6008288860321045
Antofagasta,Antofagasta,La peor postal de Antofagasta,2011-12-05,"Fotografías evidencian un verdadero basural flotante en pleno terminal pesquero de Antofagasta y junto al muelle histórico de la capital regional,",https://www.diarioantofagasta.cl/regional/6831/la-peor-postal-de-antofagasta/,El Diario de Antofagasta,conflicto,0.619314968585968
Antofagasta,Antofagasta,"La sal de la tierra, Antofagasta de la Sierra y el saqueo de litio",2021-11-18,"El litio es un mineral imprescindible para los autos eléctricos. Está asociado a la llamada “transición energética”, una falsa solución",https://agenciatierraviva.com.ar/la-sal-de-la-tierra-antofagasta-de-la-sierra-y-el-saqueo-de-litio/,Agencia de Noticias Tierra Viva,conflicto,0.8324392437934875
Antofagasta,Antofagasta,La extracción del litio provoca desastre ambiental en Antofagasta de la Sierra,2021-11-18,"El Presidente de la Nación acaba de brindar un discurso lleno de hipocresía y falto de argumentos veraces. En efecto, en",https://www.elpucara.com/opinion/la-extraccion-del-litio-provoca-desastre-ambiental-en-antofagasta-de-la-sierra.htm,El Pucara,conflicto,0.8979530334472656
Antofagasta,Calama,INDH abordó los conflictos medioambientales que enfrentan las mujeres indígenas del norte,2024-10-21,"Es la primera vez que el INDH organiza un encuentro de este tipo, lo que hizo posible que mujeres de Arica y Parinacota, Tarapacá,",https://www.indh.cl/indh-abordo-los-conflictos-medioambientales-que-enfrentan-las-mujeres-indigenas-del-norte/,Instituto Nacional de Derechos Humanos (INDH),conflicto,0.7453917264938354
Antofagasta,Calama,El mapa de los conflictos socioambientales de la región de Antofagasta,2024-02-26,"Aunque el Instituto Nacional de Derechos Humanos (INDH) apenas consigna 9 situaciones y solo en 4 comunas de nuestra región,",https://regionalista.cl/2022/03/el-mapa-de-los-conflictos-socioambientales-de-la-region-de-antofagasta/,Regionalista.cl,conflicto,0.8464388847351074
Antofagasta,Calama,Humedal en riesgo y contratos dudosos: Las claves para entender el conflicto de las ramadas en Antofagasta a un mes de Fiestas Patrias,2024-08-20,"Por qué el alcalde Jonathan Velásquez insiste en la instalación de ramadas cerca del Humedal Aguada La Chimba, beneficiando a dos",https://www.diarioantofagasta.cl/regional/antofagasta/196487/humedal-en-riesgo-y-contratos-dudosos-las-claves-para-entender-el-conflicto-de-las-ramadas-en-antofagasta-a-un-mes-de-fiestas-patrias/,El Diario de Antofagasta,conflicto,0.8352953791618347
Antofagasta,Calama,"Basura, mala calidad del aire y el agua son los mayores problemas ambientales en Antofagasta",2018-03-17,"Según la Encuesta Nacional de Medioambiente, la zona está entre las cinco regiones del país que menos recicla.hace 80 meses",https://www.soychile.cl/Antofagasta/Sociedad/2018/02/25/518655/Basura-mala-calidad-del-aire-y-el-agua-son-los-mayores-problemas-ambientales-en-Antofagasta.aspx,soychile.cl,conflicto,0.7652722597122192
